"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"18767","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.8","CAN","M","ISCED11_5T8","2022","PT_POP_AGE"
"18768","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"78.2","CAN","_T","ISCED11_0T2","2022","PT_POP_AGE"
"18769","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"63","ISR","M","ISCED11_0T2","2002","PT_POP_AGE"
"18770","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"50.9","ISR","F","ISCED11_0T2","2002","PT_POP_AGE"
"18771","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"79.3","ISR","F","ISCED11_5T8","2002","PT_POP_AGE"
"18772","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.4","ISR","M","ISCED11_3T4","2002","PT_POP_AGE"
"18773","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.5","ISR","F","ISCED11_3T4","2002","PT_POP_AGE"
"18774","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.2","ISR","M","ISCED11_5T8","2002","PT_POP_AGE"
"18775","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.3","ISR","M","ISCED11_5T8","2003","PT_POP_AGE"
"18776","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.4","ISR","F","ISCED11_3T4","2003","PT_POP_AGE"
"18777","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.9","ISR","M","ISCED11_3T4","2003","PT_POP_AGE"
"18778","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"79.4","ISR","F","ISCED11_5T8","2003","PT_POP_AGE"
"18779","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"45.7","ISR","F","ISCED11_0T2","2003","PT_POP_AGE"
"18780","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"60","ISR","M","ISCED11_0T2","2003","PT_POP_AGE"
"18781","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"62","ISR","M","ISCED11_0T2","2004","PT_POP_AGE"
"18782","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"46.7","ISR","F","ISCED11_0T2","2004","PT_POP_AGE"
"18783","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"80.2","ISR","F","ISCED11_5T8","2004","PT_POP_AGE"
"18784","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.5","ISR","M","ISCED11_3T4","2004","PT_POP_AGE"
"18785","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.5","ISR","F","ISCED11_3T4","2004","PT_POP_AGE"
"18786","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.5","ISR","M","ISCED11_5T8","2004","PT_POP_AGE"
"18787","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.9","ISR","M","ISCED11_5T8","2005","PT_POP_AGE"
"18788","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82","ISR","F","ISCED11_3T4","2005","PT_POP_AGE"
"18789","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.6","ISR","M","ISCED11_3T4","2005","PT_POP_AGE"
"18790","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"81.1","ISR","F","ISCED11_5T8","2005","PT_POP_AGE"
"18791","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"48.7","ISR","F","ISCED11_0T2","2005","PT_POP_AGE"
"18792","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"62.9","ISR","M","ISCED11_0T2","2005","PT_POP_AGE"
"18793","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"62.1","ISR","M","ISCED11_0T2","2006","PT_POP_AGE"
"18794","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"48.8","ISR","F","ISCED11_0T2","2006","PT_POP_AGE"
"18795","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.4","ISR","F","ISCED11_5T8","2006","PT_POP_AGE"
"18796","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.6","ISR","M","ISCED11_3T4","2006","PT_POP_AGE"
"18797","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.3","ISR","F","ISCED11_3T4","2006","PT_POP_AGE"
"18798","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.3","ISR","M","ISCED11_5T8","2006","PT_POP_AGE"
"18799","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.3","ISR","M","ISCED11_5T8","2007","PT_POP_AGE"
"18800","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.5","ISR","F","ISCED11_3T4","2007","PT_POP_AGE"
"18801","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.1","ISR","M","ISCED11_3T4","2007","PT_POP_AGE"
"18802","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82.6","ISR","F","ISCED11_5T8","2007","PT_POP_AGE"
"18803","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"49.6","ISR","F","ISCED11_0T2","2007","PT_POP_AGE"
"18804","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"63.5","ISR","M","ISCED11_0T2","2007","PT_POP_AGE"
"18805","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"67.9","ISR","M","ISCED11_0T2","2008","PT_POP_AGE"
"18806","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"50.4","ISR","F","ISCED11_0T2","2008","PT_POP_AGE"
"18807","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.2","ISR","F","ISCED11_5T8","2008","PT_POP_AGE"
"18808","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.3","ISR","M","ISCED11_3T4","2008","PT_POP_AGE"
"18809","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.8","ISR","F","ISCED11_3T4","2008","PT_POP_AGE"
"18810","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87","ISR","M","ISCED11_5T8","2008","PT_POP_AGE"
"18811","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.8","ISR","M","ISCED11_5T8","2009","PT_POP_AGE"
"18812","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.7","ISR","F","ISCED11_3T4","2009","PT_POP_AGE"
"18813","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88","ISR","M","ISCED11_3T4","2009","PT_POP_AGE"
"18814","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82.6","ISR","F","ISCED11_5T8","2009","PT_POP_AGE"
"18815","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"47.8","ISR","F","ISCED11_0T2","2009","PT_POP_AGE"
"18816","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"67.5","ISR","M","ISCED11_0T2","2009","PT_POP_AGE"
"18817","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"69.7","ISR","M","ISCED11_0T2","2010","PT_POP_AGE"
"18818","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"50.1","ISR","F","ISCED11_0T2","2010","PT_POP_AGE"
"18819","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.7","ISR","F","ISCED11_5T8","2010","PT_POP_AGE"
"18820","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.4","ISR","M","ISCED11_3T4","2010","PT_POP_AGE"
"18821","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.9","ISR","F","ISCED11_3T4","2010","PT_POP_AGE"
"18822","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.3","ISR","M","ISCED11_5T8","2010","PT_POP_AGE"
"18823","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.4","ISR","M","ISCED11_5T8","2011","PT_POP_AGE"
"18824","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.6","ISR","F","ISCED11_3T4","2011","PT_POP_AGE"
"18825","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89.2","ISR","M","ISCED11_3T4","2011","PT_POP_AGE"
"18826","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.8","ISR","F","ISCED11_5T8","2011","PT_POP_AGE"
"18827","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"50.9","ISR","F","ISCED11_0T2","2011","PT_POP_AGE"
"18828","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"65.6","ISR","M","ISCED11_0T2","2011","PT_POP_AGE"
"18829","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"68.3","ISR","M","ISCED11_0T2","2012","PT_POP_AGE"
"18830","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"50.2","ISR","F","ISCED11_0T2","2012","PT_POP_AGE"
"18831","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.2","ISR","F","ISCED11_5T8","2012","PT_POP_AGE"
"18832","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"90.6","ISR","M","ISCED11_3T4","2012","PT_POP_AGE"
"18833","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.2","ISR","F","ISCED11_3T4","2012","PT_POP_AGE"
"18834","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"90.1","ISR","M","ISCED11_5T8","2012","PT_POP_AGE"
"18835","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.4","ISR","M","ISCED11_5T8","2013","PT_POP_AGE"
"18836","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85","ISR","F","ISCED11_3T4","2013","PT_POP_AGE"
"18837","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.9","ISR","M","ISCED11_3T4","2013","PT_POP_AGE"
"18838","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.9","ISR","F","ISCED11_5T8","2013","PT_POP_AGE"
"18839","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"44.2","ISR","F","ISCED11_0T2","2013","PT_POP_AGE"
"18840","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"64.8","ISR","M","ISCED11_0T2","2013","PT_POP_AGE"
"18841","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"69.8","ISR","M","ISCED11_0T2","2014","PT_POP_AGE"
"18842","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"52.4","ISR","F","ISCED11_0T2","2014","PT_POP_AGE"
"18843","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.8","ISR","F","ISCED11_5T8","2014","PT_POP_AGE"
"18844","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89","ISR","M","ISCED11_3T4","2014","PT_POP_AGE"
"18845","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.2","ISR","F","ISCED11_3T4","2014","PT_POP_AGE"
"18846","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"91.3","ISR","M","ISCED11_5T8","2014","PT_POP_AGE"
"18847","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89.1","ISR","M","ISCED11_5T8","2015","PT_POP_AGE"
"18848","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.8","ISR","F","ISCED11_3T4","2015","PT_POP_AGE"
"18849","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.9","ISR","M","ISCED11_3T4","2015","PT_POP_AGE"
"18850","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.9","ISR","F","ISCED11_5T8","2015","PT_POP_AGE"
"18851","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"54.3","ISR","F","ISCED11_0T2","2015","PT_POP_AGE"
"18852","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"73.3","ISR","M","ISCED11_0T2","2015","PT_POP_AGE"
"18853","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"71.9","ISR","M","ISCED11_0T2","2016","PT_POP_AGE"
"18854","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"51.2","ISR","F","ISCED11_0T2","2016","PT_POP_AGE"
"18855","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.1","ISR","F","ISCED11_5T8","2016","PT_POP_AGE"
"18856","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.8","ISR","M","ISCED11_3T4","2016","PT_POP_AGE"
"18857","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.2","ISR","F","ISCED11_3T4","2016","PT_POP_AGE"
"18858","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89.2","ISR","M","ISCED11_5T8","2016","PT_POP_AGE"
"18859","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"81.6","ISR","_T","Q1","2002","PT_POP_AGE"
"18860","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.5","ISR","_T","Q5","2002","PT_POP_AGE"
"18861","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"57.1","ISR","_T","ISCED11_0T2","2002","PT_POP_AGE"
"18862","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82","ISR","_T","ISCED11_5T8","2002","PT_POP_AGE"
"18863","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.9","ISR","_T","ISCED11_3T4","2002","PT_POP_AGE"
"18864","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.6","ISR","_T","ISCED11_3T4","2003","PT_POP_AGE"
"18865","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82.7","ISR","_T","ISCED11_5T8","2003","PT_POP_AGE"
"18866","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"52.6","ISR","_T","ISCED11_0T2","2003","PT_POP_AGE"
"18867","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.3","ISR","_T","Q5","2003","PT_POP_AGE"
"18868","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"80.9","ISR","_T","Q1","2003","PT_POP_AGE"
"18869","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"80.4","ISR","_T","Q1","2004","PT_POP_AGE"
"18870","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.9","ISR","_T","Q5","2004","PT_POP_AGE"
"18871","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"54.3","ISR","_T","ISCED11_0T2","2004","PT_POP_AGE"
"18872","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82.6","ISR","_T","ISCED11_5T8","2004","PT_POP_AGE"
"18873","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.5","ISR","_T","ISCED11_3T4","2004","PT_POP_AGE"
"18874","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.8","ISR","_T","ISCED11_3T4","2005","PT_POP_AGE"
"18875","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"83.3","ISR","_T","ISCED11_5T8","2005","PT_POP_AGE"
"18876","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"55.7","ISR","_T","ISCED11_0T2","2005","PT_POP_AGE"
"18877","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96","ISR","_T","Q5","2005","PT_POP_AGE"
"18878","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"82.5","ISR","_T","Q1","2005","PT_POP_AGE"
"18879","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.5","ISR","_T","Q1","2006","PT_POP_AGE"
"18880","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96.4","ISR","_T","Q5","2006","PT_POP_AGE"
"18881","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"55.4","ISR","_T","ISCED11_0T2","2006","PT_POP_AGE"
"18882","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.7","ISR","_T","ISCED11_5T8","2006","PT_POP_AGE"
"18883","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.5","ISR","_T","ISCED11_3T4","2006","PT_POP_AGE"
"18884","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.8","ISR","_T","ISCED11_3T4","2007","PT_POP_AGE"
"18885","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.8","ISR","_T","ISCED11_5T8","2007","PT_POP_AGE"
"18886","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"56.5","ISR","_T","ISCED11_0T2","2007","PT_POP_AGE"
"18887","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.1","ISR","_T","Q5","2007","PT_POP_AGE"
"18888","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.1","ISR","_T","Q1","2007","PT_POP_AGE"
"18889","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.3","ISR","_T","Q1","2008","PT_POP_AGE"
"18890","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96.7","ISR","_T","Q5","2008","PT_POP_AGE"
"18891","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"59.5","ISR","_T","ISCED11_0T2","2008","PT_POP_AGE"
"18892","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85","ISR","_T","ISCED11_5T8","2008","PT_POP_AGE"
"18893","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.5","ISR","_T","ISCED11_3T4","2008","PT_POP_AGE"
"18894","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.4","ISR","_T","ISCED11_3T4","2009","PT_POP_AGE"
"18895","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84","ISR","_T","ISCED11_5T8","2009","PT_POP_AGE"
"18896","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"58.4","ISR","_T","ISCED11_0T2","2009","PT_POP_AGE"
"18897","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.5","ISR","_T","Q5","2009","PT_POP_AGE"
"18898","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.7","ISR","_T","Q1","2009","PT_POP_AGE"
"18899","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.3","ISR","_T","Q1","2010","PT_POP_AGE"
"18900","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.9","ISR","_T","Q5","2010","PT_POP_AGE"
"18901","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"64","ISR","_T","ISCED11_0T2","2010","PT_POP_AGE"
"18902","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.3","ISR","_T","ISCED11_5T8","2010","PT_POP_AGE"
"18903","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"86.6","ISR","_T","ISCED11_3T4","2010","PT_POP_AGE"
"18904","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.9","ISR","_T","ISCED11_3T4","2011","PT_POP_AGE"
"18905","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.4","ISR","_T","ISCED11_5T8","2011","PT_POP_AGE"
"18906","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"58.9","ISR","_T","ISCED11_0T2","2011","PT_POP_AGE"
"18907","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96","ISR","_T","Q5","2011","PT_POP_AGE"
"18908","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.1","ISR","_T","Q1","2011","PT_POP_AGE"
"18909","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.6","ISR","_T","Q1","2012","PT_POP_AGE"
"18910","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96.6","ISR","_T","Q5","2012","PT_POP_AGE"
"18911","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"60.3","ISR","_T","ISCED11_0T2","2012","PT_POP_AGE"
"18912","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88","ISR","_T","ISCED11_5T8","2012","PT_POP_AGE"
"18913","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.8","ISR","_T","ISCED11_3T4","2012","PT_POP_AGE"
"18914","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"85.9","ISR","_T","ISCED11_3T4","2013","PT_POP_AGE"
"18915","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.9","ISR","_T","ISCED11_5T8","2013","PT_POP_AGE"
"18916","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"55.6","ISR","_T","ISCED11_0T2","2013","PT_POP_AGE"
"18917","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.7","ISR","_T","Q5","2013","PT_POP_AGE"
"18918","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"84.4","ISR","_T","Q1","2013","PT_POP_AGE"
"18919","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88.1","ISR","_T","Q1","2014","PT_POP_AGE"
"18920","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96.2","ISR","_T","Q5","2014","PT_POP_AGE"
"18921","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"61.9","ISR","_T","ISCED11_0T2","2014","PT_POP_AGE"
"18922","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89.9","ISR","_T","ISCED11_5T8","2014","PT_POP_AGE"
"18923","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.6","ISR","_T","ISCED11_3T4","2014","PT_POP_AGE"
"18924","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.9","ISR","_T","ISCED11_3T4","2015","PT_POP_AGE"
"18925","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.9","ISR","_T","ISCED11_5T8","2015","PT_POP_AGE"
"18926","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"64.7","ISR","_T","ISCED11_0T2","2015","PT_POP_AGE"
"18927","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"96.6","ISR","_T","Q5","2015","PT_POP_AGE"
"18928","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89.9","ISR","_T","Q1","2015","PT_POP_AGE"
"18929","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"90.1","ISR","_T","Q1","2016","PT_POP_AGE"
"18930","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"95.9","ISR","_T","Q5","2016","PT_POP_AGE"
"18931","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"63.2","ISR","_T","ISCED11_0T2","2016","PT_POP_AGE"
"18932","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"88","ISR","_T","ISCED11_5T8","2016","PT_POP_AGE"
"18933","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.9","ISR","_T","ISCED11_3T4","2016","PT_POP_AGE"
"18934","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"81.9","AUS","_T","_Z","2001","PT_POP_AGE"
"18935","Y15T24","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"89.7","AUS","F","_Z","2001","PT_POP_AGE"
"18936","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"76","AUS","M","_Z","2001","PT_POP_AGE"
"18937","Y25T44","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"87.9","AUS","_T","_Z","2001","PT_POP_AGE"
"18938","Y_GE65","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"66.1","AUS","M","_Z","2001","PT_POP_AGE"
"18939","Y_GE15","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS","D",NA,"81.9","AUS","F","_Z","2001","PT_POP_AGE"
