"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"1505","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","EST","F","_Z","2018","Y"
"1506","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","EST","F","_Z","2019","Y"
"1507","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","EST","F","_Z","2020","Y"
"1508","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","EST","F","_Z","2021","Y"
"1509","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.3","EST","F","_Z","2022","Y"
"1510","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.2","FIN","F","_Z","2000","Y"
"1511","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.7","FIN","F","_Z","2001","Y"
"1512","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.6","FIN","F","_Z","2002","Y"
"1513","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.9","FIN","F","_Z","2003","Y"
"1514","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","FIN","F","_Z","2004","Y"
"1515","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","FIN","F","_Z","2005","Y"
"1516","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","FIN","F","_Z","2006","Y"
"1517","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","FIN","F","_Z","2007","Y"
"1518","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.3","FIN","F","_Z","2008","Y"
"1519","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","FIN","F","_Z","2009","Y"
"1520","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","FIN","F","_Z","2010","Y"
"1521","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.8","FIN","F","_Z","2011","Y"
"1522","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.7","FIN","F","_Z","2012","Y"
"1523","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","FIN","F","_Z","2013","Y"
"1524","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","FIN","F","_Z","2014","Y"
"1525","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.4","FIN","F","_Z","2015","Y"
"1526","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.4","FIN","F","_Z","2016","Y"
"1527","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.5","FIN","F","_Z","2017","Y"
"1528","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.5","FIN","F","_Z","2018","Y"
"1529","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","FIN","F","_Z","2019","Y"
"1530","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","FIN","F","_Z","2020","Y"
"1531","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.6","FIN","F","_Z","2021","Y"
"1532","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.8","FIN","F","_Z","2022","Y"
"1533","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","FRA","F","_Z","2000","Y"
"1534","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","FRA","F","_Z","2001","Y"
"1535","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","FRA","F","_Z","2002","Y"
"1536","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","FRA","F","_Z","2003","Y"
"1537","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.8","FRA","F","_Z","2004","Y"
"1538","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.8","FRA","F","_Z","2005","Y"
"1539","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.5","FRA","F","_Z","2006","Y"
"1540","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","FRA","F","_Z","2007","Y"
"1541","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","FRA","F","_Z","2008","Y"
"1542","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85","FRA","F","_Z","2009","Y"
"1543","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.3","FRA","F","_Z","2010","Y"
"1544","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.7","FRA","F","_Z","2011","Y"
"1545","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.4","FRA","F","_Z","2012","Y"
"1546","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.6","FRA","F","_Z","2013","Y"
"1547","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"86.1","FRA","F","_Z","2014","Y"
"1548","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.6","FRA","F","_Z","2015","Y"
"1549","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.8","FRA","F","_Z","2016","Y"
"1550","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.7","FRA","F","_Z","2017","Y"
"1551","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.8","FRA","F","_Z","2018","Y"
"1552","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.9","FRA","F","_Z","2019","Y"
"1553","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.3","FRA","F","_Z","2020","Y"
"1554","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.5","FRA","F","_Z","2021","Y"
"1555","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.1","FRA","F","_Z","2022","Y"
"1556","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.2","DEU","F","_Z","2000","Y"
"1557","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.4","DEU","F","_Z","2001","Y"
"1558","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","DEU","F","_Z","2002","Y"
"1559","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","DEU","F","_Z","2003","Y"
"1560","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.9","DEU","F","_Z","2004","Y"
"1561","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82","DEU","F","_Z","2005","Y"
"1562","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","DEU","F","_Z","2006","Y"
"1563","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","DEU","F","_Z","2007","Y"
"1564","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","DEU","F","_Z","2008","Y"
"1565","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.8","DEU","F","_Z","2009","Y"
"1566","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","DEU","F","_Z","2010","Y"
"1567","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","DEU","F","_Z","2011","Y"
"1568","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","DEU","F","_Z","2012","Y"
"1569","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","DEU","F","_Z","2013","Y"
"1570","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.6","DEU","F","_Z","2014","Y"
"1571","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","DEU","F","_Z","2015","Y"
"1572","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","DEU","F","_Z","2016","Y"
"1573","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.4","DEU","F","_Z","2017","Y"
"1574","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.3","DEU","F","_Z","2018","Y"
"1575","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.7","DEU","F","_Z","2019","Y"
"1576","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","DEU","F","_Z","2020","Y"
"1577","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.3","DEU","F","_Z","2021","Y"
"1578","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","DEU","F","_Z","2022","Y"
"1579","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","GRC","F","_Z","2000","Y"
"1580","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.9","GRC","F","_Z","2001","Y"
"1581","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82","GRC","F","_Z","2002","Y"
"1582","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82","GRC","F","_Z","2003","Y"
"1583","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.2","GRC","F","_Z","2004","Y"
"1584","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","GRC","F","_Z","2005","Y"
"1585","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","GRC","F","_Z","2006","Y"
"1586","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","GRC","F","_Z","2007","Y"
"1587","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","GRC","F","_Z","2008","Y"
"1588","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.3","GRC","F","_Z","2009","Y"
"1589","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.3","GRC","F","_Z","2010","Y"
"1590","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.6","GRC","F","_Z","2011","Y"
"1591","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.4","GRC","F","_Z","2012","Y"
"1592","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84","GRC","F","_Z","2013","Y"
"1593","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","GRC","F","_Z","2014","Y"
"1594","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.7","GRC","F","_Z","2015","Y"
"1595","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84","GRC","F","_Z","2016","Y"
"1596","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.9","GRC","F","_Z","2017","Y"
"1597","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.4","GRC","F","_Z","2018","Y"
"1598","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.2","GRC","F","_Z","2019","Y"
"1599","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.9","GRC","F","_Z","2020","Y"
"1600","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.9","GRC","F","_Z","2021","Y"
"1601","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.4","GRC","F","_Z","2022","Y"
"1602","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.2","HUN","F","_Z","2000","Y"
"1603","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","HUN","F","_Z","2001","Y"
"1604","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","HUN","F","_Z","2002","Y"
"1605","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","HUN","F","_Z","2003","Y"
"1606","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","HUN","F","_Z","2004","Y"
"1607","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","HUN","F","_Z","2005","Y"
"1608","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","HUN","F","_Z","2006","Y"
"1609","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","HUN","F","_Z","2007","Y"
"1610","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.3","HUN","F","_Z","2008","Y"
"1611","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.4","HUN","F","_Z","2009","Y"
"1612","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","HUN","F","_Z","2010","Y"
"1613","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.7","HUN","F","_Z","2011","Y"
"1614","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.7","HUN","F","_Z","2012","Y"
"1615","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.1","HUN","F","_Z","2013","Y"
"1616","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.4","HUN","F","_Z","2014","Y"
"1617","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79","HUN","F","_Z","2015","Y"
"1618","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","HUN","F","_Z","2016","Y"
"1619","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","HUN","F","_Z","2017","Y"
"1620","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.6","HUN","F","_Z","2018","Y"
"1621","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","HUN","F","_Z","2019","Y"
"1622","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","HUN","F","_Z","2022","Y"
"1623","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.6","ISL","F","_Z","2000","Y"
"1624","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.2","ISL","F","_Z","2001","Y"
"1625","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","ISL","F","_Z","2002","Y"
"1626","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","ISL","F","_Z","2003","Y"
"1627","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.2","ISL","F","_Z","2004","Y"
"1628","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","ISL","F","_Z","2005","Y"
"1629","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.9","ISL","F","_Z","2006","Y"
"1630","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.4","ISL","F","_Z","2007","Y"
"1631","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.3","ISL","F","_Z","2008","Y"
"1632","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.8","ISL","F","_Z","2009","Y"
"1633","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","ISL","F","_Z","2010","Y"
"1634","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","ISL","F","_Z","2011","Y"
"1635","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.3","ISL","F","_Z","2012","Y"
"1636","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.7","ISL","F","_Z","2013","Y"
"1637","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.5","ISL","F","_Z","2014","Y"
"1638","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.8","ISL","F","_Z","2015","Y"
"1639","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","ISL","F","_Z","2016","Y"
"1640","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.3","ISL","F","_Z","2017","Y"
"1641","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.5","ISL","F","_Z","2018","Y"
"1642","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.7","ISL","F","_Z","2019","Y"
"1643","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.6","ISL","F","_Z","2020","Y"
"1644","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.6","ISL","F","_Z","2021","Y"
"1645","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.4","ISL","F","_Z","2022","Y"
"1646","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.2","IRL","F","_Z","2000","Y"
"1647","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.9","IRL","F","_Z","2001","Y"
"1648","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.4","IRL","F","_Z","2002","Y"
"1649","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","IRL","F","_Z","2003","Y"
"1650","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.1","IRL","F","_Z","2004","Y"
"1651","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","IRL","F","_Z","2005","Y"
"1652","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.7","IRL","F","_Z","2006","Y"
"1653","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.1","IRL","F","_Z","2007","Y"
"1654","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","IRL","F","_Z","2008","Y"
"1655","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.7","IRL","F","_Z","2009","Y"
"1656","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","IRL","F","_Z","2010","Y"
"1657","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","IRL","F","_Z","2011","Y"
"1658","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","IRL","F","_Z","2012","Y"
"1659","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.1","IRL","F","_Z","2013","Y"
"1660","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","IRL","F","_Z","2014","Y"
"1661","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.4","IRL","F","_Z","2015","Y"
"1662","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.6","IRL","F","_Z","2016","Y"
"1663","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84","IRL","F","_Z","2017","Y"
"1664","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","IRL","F","_Z","2018","Y"
"1665","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.7","IRL","F","_Z","2019","Y"
"1666","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.2","IRL","F","_Z","2022","Y"
"1667","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.9","ISR","F","_Z","2000","Y"
"1668","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.2","ISR","F","_Z","2001","Y"
"1669","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","ISR","F","_Z","2002","Y"
"1670","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.8","ISR","F","_Z","2003","Y"
"1671","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","ISR","F","_Z","2004","Y"
"1672","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.2","ISR","F","_Z","2005","Y"
"1673","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.5","ISR","F","_Z","2006","Y"
"1674","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.4","ISR","F","_Z","2007","Y"
"1675","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83","ISR","F","_Z","2008","Y"
"1676","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.6","ISR","F","_Z","2010","Y"
"1677","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.5","ISR","F","_Z","2011","Y"
"1678","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.6","ISR","F","_Z","2012","Y"
"1679","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.9","ISR","F","_Z","2013","Y"
"1680","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","ISR","F","_Z","2014","Y"
"1681","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","ISR","F","_Z","2015","Y"
"1682","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.2","ISR","F","_Z","2016","Y"
"1683","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.6","ISR","F","_Z","2017","Y"
"1684","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","ISR","F","_Z","2018","Y"
"1685","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.7","ISR","F","_Z","2019","Y"
"1686","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","ISR","F","_Z","2020","Y"
"1687","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.6","ISR","F","_Z","2021","Y"
"1688","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","ISR","F","_Z","2022","Y"
"1689","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.8","ITA","F","_Z","2000","Y"
"1690","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.2","ITA","F","_Z","2001","Y"
"1691","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.2","ITA","F","_Z","2002","Y"
"1692","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"82.8","ITA","F","_Z","2003","Y"
"1693","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.7","ITA","F","_Z","2004","Y"
"1694","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"83.6","ITA","F","_Z","2005","Y"
"1695","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.1","ITA","F","_Z","2006","Y"
"1696","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.2","ITA","F","_Z","2007","Y"
"1697","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.2","ITA","F","_Z","2008","Y"
"1698","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.3","ITA","F","_Z","2009","Y"
"1699","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.7","ITA","F","_Z","2010","Y"
"1700","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","ITA","F","_Z","2011","Y"
"1701","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.8","ITA","F","_Z","2012","Y"
"1702","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.2","ITA","F","_Z","2013","Y"
"1703","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.6","ITA","F","_Z","2014","Y"
"1704","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"84.9","ITA","F","_Z","2015","Y"
"1705","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.6","ITA","F","_Z","2016","Y"
"1706","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.2","ITA","F","_Z","2017","Y"
"1707","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.6","ITA","F","_Z","2018","Y"
"1708","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"85.7","ITA","F","_Z","2019","Y"
